lat,lon
40.721,-74.039
40.75,-73.98
40.737,-74.032
40.731,-74.041
40.632,-73.948
40.626,-73.939
40.626,-73.942
40.739,-73.991
40.618,-73.959
40.691,-73.992
40.692,-73.994
40.694,-73.991
40.692,-73.989
40.7,-73.905
40.681,-73.975
40.671,-73.931
40.67,-73.951
40.625,-73.939
40.761,-73.969
40.724,-74.003
40.625,-73.94
40.677,-73.954
40.773,-73.977
40.632,-73.918
40.676,-73.953
40.632,-73.947
40.626,-73.94
40.618,-73.932
40.727,-73.991
40.688,-73.945
40.867,-73.921
40.846,-73.864
40.843,-73.871
40.697,-73.935
40.639,-73.946
40.768,-73.968
40.587,-73.932
40.722,-73.998
40.729,-74.004
40.756,-73.987
40.724,-74.0
40.74,-73.997
40.722,-73.988
40.723,-73.997
40.725,-73.999
40.728,-74.001
40.728,-74.002
40.734,-74.003
40.726,-74.004
40.727,-74.003
40.722,-73.994
40.756,-73.991
40.722,-73.958
40.762,-73.978
40.718,-73.99
40.721,-73.989
40.726,-74.001
40.72,-73.994
40.722,-74.003
40.723,-73.989
40.76,-73.981
40.727,-73.994
40.722,-73.989
40.731,-73.998
40.728,-73.993
40.743,-73.977
40.722,-73.992
40.726,-73.994
40.672,-73.964
40.73,-73.986
40.736,-73.993
40.74,-73.992
40.739,-74.009
40.721,-73.993
40.727,-73.99
40.722,-73.982
40.756,-73.999
40.77,-73.993
40.722,-73.987
40.724,-74.002
40.739,-74.004
40.729,-74.002
40.728,-73.983
40.72,-74.009
40.681,-73.978
40.733,-74.008
40.731,-74.008
40.766,-73.987
40.733,-74.005
40.733,-74.003
40.731,-74.009
40.763,-73.986
40.733,-74.007
40.733,-74.004
40.735,-73.992
40.737,-73.988
40.705,-74.008
40.732,-74.006
40.777,-73.979
40.73,-74.007
40.765,-73.988
40.761,-73.987
40.76,-73.995
40.784,-73.974
40.732,-74.007
40.808,-73.962
40.737,-73.993
40.726,-74.006
40.724,-73.979
40.727,-73.984
40.723,-74.004
40.73,-74.004
40.74,-74.031
40.749,-74.03
40.722,-73.99
40.745,-73.992
40.723,-74.003
40.721,-73.995
40.723,-74.005
40.734,-74.006
40.708,-73.923
40.729,-74.007
40.728,-74.007
40.73,-74.001
40.761,-73.923
40.761,-73.967
40.761,-73.965
40.655,-73.96
40.656,-73.96
40.654,-73.959
40.76,-73.967
40.655,-73.957
40.655,-73.956
40.64,-73.967
40.655,-73.961
40.76,-73.958
40.759,-73.969
40.727,-73.983
40.761,-73.924
40.762,-73.967
40.76,-73.968
40.761,-73.966
40.765,-73.93
40.763,-73.967
40.766,-73.966
40.763,-73.966
40.715,-74.002
40.76,-73.92
40.732,-73.99
40.682,-73.959
40.69,-73.965
40.758,-73.924
40.578,-73.959
40.887,-73.878
40.776,-73.988
40.777,-73.984
40.743,-73.993
40.898,-73.854
40.897,-73.87
40.774,-73.985
40.749,-73.984
40.742,-73.999
40.783,-73.985
40.899,-73.871
40.886,-73.878
40.747,-73.981
40.899,-73.868
40.899,-73.855
40.899,-73.867
40.751,-73.989
40.741,-73.998
40.78,-73.984
40.748,-73.983
40.747,-73.982
40.752,-73.992
40.774,-73.977
40.778,-73.985
40.781,-73.986
40.745,-73.995
40.744,-73.992
40.912,-73.78
40.775,-73.989
40.742,-74.001
40.775,-73.98
40.893,-73.857
40.762,-73.987
40.761,-73.991
40.759,-73.975
40.779,-73.983
40.75,-73.987
40.893,-73.858
40.75,-73.986
40.896,-73.864
40.901,-73.868
40.898,-73.855
40.78,-73.986
40.74,-73.998
40.752,-73.99
40.9,-73.857
40.746,-73.974
40.777,-73.989
40.896,-73.872
40.895,-73.882
40.9,-73.868
40.763,-73.988
40.911,-73.781
40.912,-73.779
40.781,-73.959
40.587,-73.954
40.595,-73.955
40.678,-73.903
40.885,-73.901
40.885,-73.9
40.631,-73.995
40.902,-73.848
40.744,-73.995
40.578,-73.961
40.589,-73.984
40.827,-73.95
40.702,-73.8
40.733,-74.0
40.701,-73.808
40.755,-73.988
40.798,-73.922
40.864,-73.873
40.88,-73.885
40.884,-73.863
40.64,-73.948
40.727,-73.931
40.68,-73.961
40.576,-73.981
40.708,-74.013
40.864,-73.919
40.866,-73.917
40.862,-73.925
40.618,-73.96
40.731,-74.002
40.732,-74.0
40.575,-73.982
40.576,-73.976
40.651,-73.963
40.68,-73.975
40.73,-73.992
40.71,-74.009
40.711,-73.794
40.842,-73.935
40.779,-73.974
40.841,-73.945
40.843,-73.935
40.845,-73.945
40.841,-73.94
40.86,-73.933
40.872,-73.921
40.754,-73.993
40.852,-73.943
40.77,-73.995
40.768,-73.993
40.734,-74.001
40.733,-73.996
40.825,-73.957
40.741,-73.994
40.783,-73.944
40.72,-73.983
40.718,-73.993
40.847,-73.942
40.748,-74.004
40.842,-73.934
40.735,-74.006
40.786,-73.985
40.839,-73.941
40.85,-73.947
40.746,-74.001
40.725,-73.992
40.851,-73.94
40.871,-73.921
40.813,-73.963
40.838,-73.949
40.725,-74.008
40.78,-73.974
40.803,-73.972
40.827,-73.955
40.749,-73.977
40.752,-73.971
40.766,-73.961
40.729,-73.979
40.722,-73.98
40.721,-73.981
40.722,-73.985
40.711,-74.005
40.709,-74.004
40.708,-74.005
40.761,-73.995
40.719,-73.986
40.724,-73.985
40.72,-73.984
40.728,-73.985
40.783,-73.948
40.783,-73.949
40.718,-74.036
40.73,-73.977
40.741,-73.977
40.705,-73.925
40.703,-73.93
40.726,-73.992
40.703,-73.926
40.703,-73.928
40.783,-73.951
40.706,-73.923
40.7,-73.941
40.71,-74.001
40.725,-73.985
40.716,-74.036
40.745,-73.987
40.745,-73.985
40.736,-73.994
40.722,-73.981
40.694,-73.906
40.727,-73.982
40.719,-73.982
40.721,-73.976
40.701,-73.922
40.719,-73.964
40.727,-73.957
40.694,-73.965
40.713,-73.956
40.713,-73.958
40.742,-74.0
40.703,-73.924
40.687,-73.975
40.726,-73.99
40.664,-73.971
40.686,-73.974
40.735,-73.98
40.707,-73.922
40.737,-74.004
40.736,-74.005
40.729,-73.986
40.729,-73.985
40.699,-73.925
40.721,-73.963
40.687,-73.976
40.719,-74.043
40.705,-73.933
40.767,-73.959
40.764,-73.959
40.7,-73.929
40.706,-73.933
40.779,-73.954
40.698,-73.931
40.763,-73.79
40.727,-74.021
40.965,-74.063
40.965,-74.066
40.966,-74.063
40.948,-74.07
40.949,-74.07
40.966,-74.068
40.967,-74.079
40.968,-74.074
40.968,-74.059
40.954,-74.072
40.965,-74.068
40.948,-74.068
40.96,-74.067
40.947,-74.021
40.968,-74.064
40.869,-74.049
40.96,-74.068
40.954,-74.022
40.946,-74.017
40.953,-74.073
40.906,-74.189
40.959,-74.06
40.861,-74.067
40.86,-74.067
40.862,-74.066
40.933,-74.071
40.852,-74.044
40.852,-74.055
40.854,-74.055
40.857,-74.051
40.857,-74.056
40.856,-74.05
40.927,-74.069
40.906,-74.065
40.915,-74.05
40.913,-74.051
40.687,-74.182
40.887,-74.067
40.901,-74.076
40.905,-74.062
40.688,-74.183
40.916,-74.068
40.826,-74.231
40.959,-74.076
40.687,-74.193
40.695,-74.175
40.708,-74.163
40.904,-74.062
40.864,-73.975
40.842,-73.857
40.839,-73.861
40.838,-73.86
40.861,-73.97
40.646,-74.227
40.973,-74.08
40.964,-74.069
40.978,-74.063
40.973,-74.071
40.956,-74.074
40.962,-74.071
40.929,-74.091
40.926,-74.099
40.968,-74.067
40.962,-74.06
40.962,-74.055
40.954,-74.073
40.963,-74.077
40.881,-74.032
40.854,-74.035
40.874,-74.041
40.881,-74.043
40.776,-73.903
40.906,-74.103
40.944,-74.072
40.919,-74.069
40.902,-74.138
40.768,-73.867
40.782,-73.834
40.954,-74.071
40.9,-74.082
40.802,-74.248
40.946,-74.093
40.946,-74.094
40.947,-74.093
40.891,-74.127
40.882,-73.989
40.957,-74.075
40.962,-74.068
40.935,-74.062
40.962,-74.062
40.966,-74.075
40.957,-74.069
40.935,-74.07
40.936,-74.068
40.912,-74.035
40.913,-74.036
40.957,-74.067
40.957,-74.063
40.841,-74.159
40.978,-74.068
40.933,-74.07
40.753,-73.986
40.755,-73.986
40.766,-73.745
40.784,-73.713
40.762,-73.759
40.752,-73.879
40.734,-73.87
40.765,-73.744
40.765,-73.726
40.749,-73.934
40.754,-73.988
40.723,-73.795
40.77,-73.735
40.764,-73.749
40.781,-73.776
40.751,-73.993
40.761,-73.767
40.752,-73.982
40.768,-73.738
40.753,-73.985
40.745,-73.982
40.756,-73.88
40.8,-73.794
40.761,-73.77
40.766,-73.772
40.734,-74.028
40.753,-74.039
40.749,-74.031
40.75,-74.03
40.748,-74.036
40.748,-74.035
40.758,-74.036
40.738,-73.999
40.737,-74.027
40.837,-74.152
40.779,-73.907
40.755,-73.974
40.775,-73.911
40.761,-73.97
40.737,-73.983
40.751,-74.027
40.758,-73.975
40.762,-73.972
40.769,-73.926
40.678,-73.973
40.758,-73.979
40.776,-73.912
40.758,-73.973
40.764,-73.969
40.763,-73.978
40.68,-73.977
40.727,-73.989
40.755,-73.972
40.762,-73.98
40.787,-73.976
40.884,-74.057
40.882,-74.056
40.898,-74.039
40.85,-74.1
40.845,-74.095
40.889,-74.056
40.859,-74.082
40.872,-74.088
40.899,-74.05
40.877,-74.103
40.884,-74.056
40.887,-74.107
40.886,-74.091
40.882,-74.113
40.875,-74.095
40.879,-74.085
40.883,-74.056
40.732,-74.155
40.727,-74.007
40.744,-73.989
40.704,-74.008
40.739,-73.996
40.74,-73.999
40.735,-74.001
40.728,-74.003
40.738,-73.993
40.739,-73.995
40.727,-73.985
40.739,-73.987
40.736,-74.003
40.724,-73.998
40.739,-73.977
40.72,-73.987
40.724,-73.997
40.725,-73.99
40.733,-74.001
40.724,-73.992
40.726,-74.0
40.73,-74.002
40.744,-74.006
40.722,-74.0
40.726,-74.005
40.727,-73.98
40.756,-73.994
40.729,-73.981
40.724,-73.99
40.727,-73.992
40.74,-74.008
40.735,-73.988
40.709,-74.011
40.73,-73.987
40.738,-73.99
40.751,-74.004
40.81,-73.947
40.811,-73.947
40.815,-73.947
40.824,-73.952
40.803,-73.956
40.818,-73.961
40.825,-73.954
40.748,-73.996
40.746,-73.998
40.744,-73.987
40.822,-73.954
40.815,-73.948
40.816,-73.948
40.815,-73.944
40.816,-73.943
40.825,-73.953
40.821,-73.937
40.821,-73.938
40.821,-73.939
40.821,-73.941
40.818,-73.949
40.813,-73.95
40.82,-73.949
40.838,-73.944
40.839,-73.942
40.84,-73.943
40.825,-73.951
40.811,-73.952
40.811,-73.953
40.81,-73.95
40.814,-73.95
40.822,-73.949
40.894,-73.974
40.915,-74.048
40.923,-74.074
40.919,-74.078
40.916,-74.075
40.915,-74.059
40.912,-74.036
40.937,-74.006
40.82,-73.95
40.813,-73.945
40.812,-73.943
40.813,-73.942
40.813,-73.941
40.826,-73.94
40.914,-74.045
40.939,-73.988
40.933,-73.933
40.759,-73.961
40.759,-73.962
40.759,-73.963
40.761,-73.976
40.751,-73.968
40.751,-73.969
40.755,-73.965
40.755,-73.982
40.76,-73.964
40.758,-73.963
40.733,-73.988
40.749,-73.98
40.759,-73.966
40.746,-73.976
40.741,-73.979
40.733,-73.984
40.714,-73.998
40.711,-74.004
40.752,-74.004
40.737,-74.001
40.761,-73.962
40.76,-73.961
40.767,-73.979
40.761,-73.989
40.761,-73.961
40.795,-73.934
40.758,-73.96
40.784,-73.945
40.779,-73.945
40.788,-73.971
40.754,-73.964
40.758,-73.97
40.772,-73.956
40.758,-73.983
40.762,-73.971
40.767,-73.994
40.766,-73.991
40.714,-74.001
40.775,-73.981
40.756,-73.967
40.76,-73.965
40.758,-73.955
40.762,-73.963
40.796,-73.933
40.786,-73.941
40.786,-73.942
40.759,-73.96
40.889,-73.899
40.874,-73.91
40.877,-73.907
40.879,-73.905
40.734,-74.164
40.715,-74.009
40.917,-73.897
40.919,-73.896
40.861,-73.891
40.856,-73.846
40.929,-73.85
40.874,-73.908
40.913,-73.897
40.875,-73.909
40.884,-73.902
40.721,-73.999
40.721,-74.004
40.723,-73.998
40.89,-73.898
40.721,-73.998
40.765,-73.966
40.763,-73.965
40.724,-74.005
40.91,-73.903
40.889,-73.86
40.885,-73.827
40.886,-73.828
40.896,-73.855
40.89,-73.843
40.882,-73.882
40.888,-73.86
40.969,-73.881
40.965,-73.873
40.89,-73.86
40.887,-73.879
40.888,-73.861
40.88,-73.879
40.897,-73.861
40.881,-73.878
40.882,-73.879
40.964,-73.872
40.859,-73.912
40.962,-73.872
40.893,-73.861
40.906,-73.858
40.857,-73.912
40.642,-74.142
40.861,-73.86
40.861,-73.857
40.874,-73.838
40.855,-73.866
40.855,-73.868
40.825,-73.821
40.842,-73.856
40.862,-73.833
40.855,-73.886
40.859,-73.856
40.865,-73.866
40.86,-73.855
40.858,-73.856
40.877,-73.846
40.865,-73.858
40.842,-73.874
40.856,-73.856
40.866,-73.861
40.87,-73.843
40.897,-73.795
40.856,-73.868
40.843,-73.849
40.911,-73.78
40.862,-73.892
40.862,-73.897
40.862,-73.896
40.857,-73.856
40.761,-73.738
40.818,-73.804
40.866,-73.857
40.861,-73.867
40.584,-73.948
40.815,-73.837
40.872,-73.897
40.873,-73.889
40.893,-73.819
40.892,-73.82
40.868,-73.827
40.868,-73.83
40.814,-73.941
40.83,-73.892
40.865,-73.859
40.866,-73.858
40.854,-73.868
40.864,-73.857
40.86,-73.861
40.842,-73.873
40.816,-73.918
40.816,-73.919
40.868,-73.825
40.868,-73.826
40.866,-73.826
40.867,-73.826
40.866,-73.851
40.871,-73.848
40.867,-73.828
40.869,-73.827
40.865,-73.855
40.844,-73.846
40.764,-73.978
40.859,-73.867
40.726,-73.991
40.857,-73.868
40.74,-73.981
40.751,-73.984
40.752,-73.983
40.806,-73.902
40.744,-73.975
40.744,-73.973
40.744,-73.974
40.753,-73.982
40.746,-73.98
40.74,-73.983
40.746,-73.975
40.74,-73.979
40.745,-73.976
40.728,-73.989
40.749,-73.987
40.715,-73.976
40.746,-73.979
40.748,-73.982
40.75,-73.981
40.757,-73.964
40.74,-73.98
40.748,-73.984
40.757,-73.967
40.733,-73.975
40.747,-73.974
40.75,-73.984
40.744,-73.98
40.733,-74.006
40.749,-73.982
40.741,-74.009
40.721,-73.956
40.743,-73.992
40.747,-73.984
40.754,-73.981
40.714,-73.95
40.716,-73.95
40.704,-73.948
40.693,-73.93
40.679,-73.93
40.768,-73.983
40.691,-73.924
40.689,-73.922
40.69,-73.923
40.69,-73.936
40.676,-73.93
40.721,-74.0
40.69,-73.924
40.699,-73.939
40.704,-73.949
40.801,-73.958
40.803,-73.957
40.811,-73.951
40.733,-74.171
40.727,-74.005
40.711,-73.948
40.704,-73.947
40.8,-73.959
40.758,-73.969
40.706,-73.948
40.736,-74.029
40.69,-73.931
40.71,-73.949
40.639,-73.937
40.715,-73.95
40.691,-73.934
40.689,-73.928
40.669,-73.917
40.675,-73.93
40.743,-73.934
40.716,-73.953
40.663,-73.951
40.707,-73.948
40.686,-73.93
40.721,-74.005
40.722,-74.005
40.669,-73.931
40.685,-73.977
40.719,-73.945
40.689,-73.93
40.769,-73.977
40.764,-73.977
40.805,-73.966
40.804,-73.966
40.8,-73.958
40.768,-73.984
40.725,-74.003
40.744,-73.968
40.705,-73.948
40.712,-73.949
40.713,-73.949
40.68,-73.943
40.68,-73.945
40.686,-73.951
40.664,-73.948
40.727,-74.004
40.691,-73.925
40.69,-73.922
40.675,-73.931
40.714,-74.009
40.701,-73.942
40.701,-73.941
40.712,-73.943
40.726,-73.986
40.73,-74.0
40.837,-74.1
40.742,-73.985
40.733,-73.993
40.754,-73.983
40.771,-73.957
40.732,-74.004
40.732,-74.002
40.705,-74.009
40.738,-73.992
40.771,-73.955
40.77,-73.958
40.773,-73.956
40.776,-73.953
40.726,-73.988
40.781,-73.949
40.778,-73.967
40.722,-73.993
40.763,-73.983
40.752,-73.991
40.735,-73.993
40.714,-74.01
40.731,-73.991
40.755,-73.991
40.732,-73.985
40.729,-73.99
40.673,-73.871
40.671,-73.875
40.673,-73.873
40.675,-73.872
40.674,-73.873
40.674,-73.871
40.674,-73.872
40.662,-73.893
40.642,-73.879
40.673,-73.87
40.688,-73.853
40.675,-73.873
40.672,-73.871
40.672,-73.875
40.667,-73.871
40.667,-73.868
40.675,-73.871
40.833,-73.92
40.671,-73.872
40.667,-73.869
40.673,-73.872
40.674,-73.881
40.668,-73.882
40.677,-73.858
40.678,-73.87
40.675,-73.87
40.669,-73.862
40.68,-73.88
40.679,-73.878
40.685,-73.861
40.674,-73.87
40.67,-73.858
40.676,-73.867
40.673,-73.874
40.677,-73.873
40.671,-73.876
40.738,-73.997
40.686,-73.917
40.735,-74.17
40.734,-74.171
40.734,-74.17
40.662,-73.892
40.662,-73.891
40.685,-73.841
40.685,-73.84
40.686,-73.83
40.687,-73.82
40.687,-73.823
40.736,-74.002
40.676,-73.865
40.644,-73.901
40.667,-73.87
40.668,-73.873
40.639,-73.998
40.627,-73.977
40.627,-73.954
40.607,-74.162
40.602,-74.063
40.605,-74.017
40.636,-74.197
40.631,-73.957
40.784,-73.972
40.695,-74.013
40.777,-74.058
40.769,-74.065
40.762,-73.986
40.632,-74.006
40.63,-73.962
40.644,-73.965
40.769,-73.985
40.674,-73.976
40.735,-74.164
40.751,-73.994
40.753,-73.993
40.692,-74.002
40.691,-74.017
40.691,-74.019
40.693,-74.019
40.648,-73.972
40.669,-73.985
40.771,-73.987
40.635,-73.961
40.672,-73.998
40.642,-73.964
40.671,-73.979
40.622,-73.955
40.597,-73.971
40.731,-73.993
40.748,-74.008
40.748,-74.011
40.764,-73.981
40.648,-73.799
40.677,-73.888
40.682,-73.879
40.677,-73.883
40.673,-73.89
40.666,-73.889
40.659,-73.808
40.65,-73.81
40.661,-73.726
40.65,-73.803
40.661,-73.84
40.663,-73.721
40.68,-73.878
40.653,-73.805
40.651,-73.768
40.66,-73.774
40.656,-73.781
40.745,-73.965
40.757,-73.997
40.857,-73.982
40.798,-73.923
40.676,-73.891
40.681,-73.887
40.776,-73.884
40.715,-73.832
40.679,-73.862
40.668,-73.781
40.666,-73.883
40.669,-73.902
40.776,-73.873
40.664,-73.84
40.679,-73.78
40.694,-73.963
40.648,-73.784
40.674,-73.77
40.657,-73.768
40.664,-73.901
40.678,-73.776
40.652,-74.011
40.675,-73.866
40.674,-73.771
40.662,-73.825
40.665,-73.887
40.659,-73.84
40.664,-73.841
40.679,-73.755
40.693,-73.771
40.69,-74.179
40.676,-73.899
40.737,-73.818
40.72,-73.845
40.68,-73.984
40.774,-73.942
40.736,-73.819
40.735,-73.82
40.72,-73.844
40.777,-73.949
40.736,-73.816
40.722,-73.845
40.735,-73.816
40.736,-73.818
40.779,-73.947
40.721,-73.844
40.777,-73.95
40.735,-73.819
40.78,-73.947
40.722,-73.844
40.734,-73.816
40.732,-73.815
40.782,-73.955
40.78,-73.948
40.778,-73.949
40.787,-73.978
40.776,-73.954
40.738,-73.82
40.736,-73.824
40.778,-73.954
40.737,-73.816
40.736,-73.817
40.959,-73.842
40.945,-74.05
40.953,-74.051
40.947,-74.048
40.967,-74.075
40.933,-74.038
40.95,-74.067
40.945,-74.051
40.949,-74.067
40.936,-74.038
40.943,-74.041
40.911,-74.037
40.966,-74.071
40.798,-73.972
40.802,-73.974
40.808,-73.967
40.811,-73.967
40.812,-73.963
40.913,-74.037
40.949,-74.068
40.959,-74.072
40.932,-74.048
40.915,-74.077
40.988,-73.974
40.962,-73.992
40.954,-74.032
40.94,-74.031
40.946,-74.072
40.977,-74.069
40.943,-74.051
40.937,-74.05
40.931,-74.07
40.935,-74.068
40.948,-74.071
40.927,-74.035
40.947,-74.072
40.935,-74.052
40.933,-74.141
40.934,-74.139
40.935,-74.134
40.926,-74.034
40.924,-74.034
40.932,-74.033
40.93,-74.034
40.932,-74.034
40.934,-74.034
40.937,-74.037
40.936,-74.037
40.939,-74.031
40.94,-74.03
40.974,-73.982
40.957,-73.983
40.959,-74.0
40.954,-74.031
40.95,-74.033
40.929,-74.031
40.883,-73.989
40.9,-74.036
40.765,-74.001
40.75,-74.009
40.712,-74.008
40.833,-73.915
40.832,-73.915
40.833,-73.914
40.848,-73.985
40.847,-73.984
40.846,-73.985
40.81,-74.006
40.766,-74.022
40.867,-73.897
40.868,-73.902
40.866,-73.895
40.867,-73.896
40.813,-74.002
40.814,-74.005
40.816,-74.004
40.8,-73.995
40.762,-73.975
40.761,-73.975
40.766,-73.969
40.767,-73.968
40.865,-73.924
40.864,-73.926
40.812,-74.003
40.726,-74.002
40.726,-74.003
40.719,-74.004
40.795,-74.072
40.814,-74.004
40.765,-74.02
40.764,-74.02
40.721,-73.996
40.8,-73.994
40.76,-73.991
40.855,-73.968
40.873,-73.918
40.834,-73.918
40.834,-73.917
40.833,-73.916
40.694,-73.989
40.693,-73.989
40.874,-73.909
40.873,-73.909
40.873,-73.906
40.722,-73.983
40.721,-73.984
40.723,-73.98
40.744,-74.034
40.763,-74.021
40.765,-74.023
40.899,-74.056
40.865,-73.927
40.865,-73.923
40.864,-73.918
40.862,-73.912
40.734,-74.0
40.928,-73.851
40.928,-73.849
40.927,-73.854
40.922,-73.854
40.819,-74.001
40.767,-73.986
40.71,-74.016
40.711,-74.016
40.711,-74.015
40.727,-73.999
40.738,-74.002
40.752,-73.978
40.76,-73.996
40.754,-73.972
40.81,-74.001
40.781,-73.961
40.905,-74.127
40.905,-73.863
40.927,-73.856
40.928,-73.853
40.928,-73.855
40.863,-74.132
40.864,-74.129
40.72,-74.01
40.719,-74.01
40.635,-73.74
40.911,-73.892
40.756,-73.973
40.77,-73.952
40.929,-73.855
40.928,-73.854
40.844,-73.973
40.851,-73.968
40.891,-73.893
40.892,-73.898
40.891,-73.898
40.905,-73.897
40.762,-74.045
40.752,-73.972
40.834,-73.915
40.752,-74.002
40.752,-74.0
40.737,-74.002
40.751,-73.975
40.75,-73.975
40.757,-73.99
40.749,-73.989
40.748,-73.991
40.729,-73.993
40.736,-74.007
40.873,-73.908
40.781,-73.973
40.748,-73.989
40.746,-73.994
40.759,-73.996
40.78,-73.98
40.758,-73.988
40.759,-74.027
40.758,-74.028
40.821,-74.008
40.832,-73.917
40.878,-73.903
40.878,-73.904
40.875,-73.906
40.749,-74.007
40.749,-74.006
40.755,-73.984
40.868,-73.898
40.816,-74.002
40.73,-74.041
40.681,-73.841
40.817,-74.004
40.728,-73.991
40.764,-73.989
40.79,-74.016
40.789,-74.016
40.831,-73.993
40.717,-73.962
40.791,-73.974
40.958,-73.843
40.738,-73.986
40.734,-73.991
40.835,-73.921
40.765,-74.024
40.852,-73.952
40.925,-73.856
40.866,-73.925
40.865,-73.926
40.832,-73.91
40.796,-74.257
40.721,-73.991
40.743,-73.991
40.742,-73.987
40.758,-73.99
40.758,-73.993
40.766,-73.979
40.761,-73.983
40.778,-73.978
40.759,-73.973
40.714,-73.87
40.711,-73.854
40.71,-73.859
40.732,-73.874
40.71,-73.867
40.766,-74.023
40.724,-73.996
40.719,-74.007
40.715,-74.008
40.835,-73.919
40.838,-73.922
40.744,-73.983
40.79,-73.814
40.789,-73.814
40.765,-73.976
40.713,-74.008
40.716,-74.006
40.711,-73.957
40.707,-73.953
40.705,-73.949
40.707,-73.954
40.707,-73.952
40.707,-73.95
40.71,-73.798
40.709,-74.009
40.71,-74.015
40.713,-74.016
40.713,-74.015
40.714,-74.014
40.715,-74.015
40.715,-74.016
40.715,-74.014
40.713,-74.004
40.719,-73.988
40.705,-73.947
40.858,-74.148
40.7,-73.95
40.69,-73.952
40.689,-73.96
40.686,-73.99
40.688,-73.985
40.681,-73.996
40.66,-73.998
40.769,-73.957
40.766,-73.955
40.77,-73.954
40.767,-73.953
40.768,-73.953
40.774,-73.958
40.781,-73.956
40.779,-73.959
40.777,-73.958
40.78,-73.955
40.709,-73.959
40.703,-73.947
40.7,-73.947
40.707,-74.012
40.707,-74.013
40.71,-74.012
40.705,-73.95
40.703,-73.945
40.695,-73.949
40.713,-73.951
40.704,-73.946
40.712,-73.968
40.738,-73.996
40.706,-73.946
40.703,-73.944
40.702,-73.942
40.665,-73.993
40.654,-74.005
40.641,-74.018
40.597,-73.979
40.578,-73.982
40.578,-73.983
40.579,-73.979
40.58,-73.981
40.713,-73.972
40.753,-73.979
40.742,-73.949
40.635,-74.012
40.593,-73.978
40.645,-73.979
40.598,-73.987
40.603,-73.972
40.581,-73.975
40.576,-73.968
40.572,-73.976
40.667,-73.982
40.636,-73.978
40.626,-73.976
40.615,-73.974
40.59,-73.974
40.745,-73.95
40.747,-73.944
40.621,-73.975
40.609,-73.973
40.649,-73.976
40.661,-73.979
40.575,-73.981
40.575,-74.001
40.578,-73.976
40.579,-73.975
40.576,-73.989
40.708,-73.943
40.591,-73.994
40.575,-73.978
40.575,-73.98
40.58,-73.975
40.574,-73.98
40.744,-73.924
40.744,-73.931
40.745,-73.981
40.702,-73.944
40.702,-73.941
40.575,-73.979
40.708,-74.012
40.705,-74.007
40.704,-74.009
40.679,-73.859
40.8,-73.944
40.737,-73.994
40.661,-73.997
40.683,-73.975
40.737,-73.992
40.714,-73.989
40.754,-73.942
40.707,-73.795
40.683,-73.873
40.691,-73.867
40.693,-73.859
40.695,-73.844
40.697,-73.837
40.703,-73.814
40.699,-73.991
40.75,-73.989
40.705,-73.796
40.579,-73.984
40.709,-73.797
40.847,-73.909
40.576,-73.98
40.579,-73.983
40.763,-73.916
40.708,-73.797
40.743,-74.17
40.737,-74.171
40.765,-74.18
40.78,-74.175
40.78,-74.18
40.78,-74.188
40.844,-73.939
40.836,-73.94
40.73,-74.148
40.692,-73.913
40.783,-74.183
40.781,-74.2
40.773,-74.188
40.731,-74.148
40.731,-74.149
40.845,-73.915
40.844,-73.915
40.707,-73.794
40.706,-73.793
40.713,-73.969
40.71,-73.794
40.706,-73.795
40.709,-73.8
40.735,-73.875
40.804,-73.938
40.798,-73.94
40.799,-73.942
40.794,-73.943
40.767,-73.865
40.624,-74.001
40.645,-73.913
40.646,-73.913
40.811,-73.892
40.815,-73.892
40.817,-73.892
40.601,-73.977
40.606,-74.077
40.834,-73.884
40.667,-73.803
40.65,-73.87
40.651,-73.87
40.599,-73.988
40.584,-73.971
40.812,-73.883
40.812,-73.896
40.584,-73.94
40.595,-73.981
40.729,-73.744
40.723,-73.748
40.814,-73.887
40.81,-73.881
40.84,-73.918
40.584,-73.986
40.739,-73.785
40.845,-73.914
40.827,-73.892
40.869,-73.914
40.863,-73.88
40.861,-73.885
40.866,-73.862
40.86,-73.868
40.867,-73.884
40.871,-73.877
40.879,-73.872
40.88,-73.909
40.866,-73.918
40.846,-73.914
40.815,-73.883
40.61,-74.007
40.612,-74.01
40.773,-73.87
40.582,-73.842
40.594,-73.999
40.58,-73.837
40.8,-73.911
40.592,-73.908
40.605,-74.117
40.816,-73.928
40.816,-73.929
40.812,-73.93
40.802,-73.909
40.585,-74.15
40.597,-73.977
40.581,-73.985
40.884,-73.878
40.807,-73.951
40.805,-73.954
40.805,-73.943
40.807,-73.942
40.863,-73.901
40.805,-73.942
40.805,-73.948
40.807,-73.937
40.803,-73.949
40.839,-73.915
40.885,-73.878
40.806,-73.951
40.647,-73.98
40.828,-73.932
40.804,-73.936
40.801,-73.93
40.848,-73.912
40.874,-73.878
40.73,-74.039
40.806,-73.94
40.92,-73.786
40.74,-73.993
40.827,-73.855
40.9,-73.791
40.91,-73.783
40.9,-73.793
40.814,-73.931
40.829,-73.932
40.806,-73.934
40.974,-73.916
40.773,-73.947
40.745,-73.971
40.725,-73.978
40.72,-73.996
40.804,-73.951
40.873,-73.89
40.759,-73.968
40.882,-73.881
40.919,-73.848
40.915,-73.848
40.94,-73.833
40.802,-73.95
40.874,-73.89
40.807,-73.953
40.612,-73.944
